time,EAR
19:47:901203,0.3821965130644075
19:47:901203,0.40539197788277065
19:47:901203,0.3871023893797152
19:47:901203,0.39943502104709205
19:47:901203,0.4133620192925662
19:47:901203,0.4051627459845175
19:52:803400,0.4058863001447254
19:52:803400,0.41266276813260794
19:52:803400,0.38459917023193624
19:52:803400,0.3883154390245962
19:52:803400,0.39572791224839754
19:52:803400,0.3950430705528284
19:52:803400,0.38837357125636623
19:52:803400,0.36519037474895333
19:52:803400,0.3627458481007393
19:52:803400,0.37922371338740907
19:54:909126,0.3888501653878925
19:54:909126,0.37121114446328907
19:54:909126,0.3633168671938822
19:54:909126,0.36794022748494104
19:54:909126,0.3430105692689213
19:54:909126,0.3438492082533172
19:54:909126,0.3456335541187853
19:54:909126,0.3494570468125617
19:54:909126,0.33992136129825856
19:54:909126,0.3430988528151253
19:57:023941,0.3587835308004014
19:57:023941,0.3570182027314601
19:57:023941,0.3533016154987616
19:57:023941,0.3257857673128382
19:57:023941,0.3313214213689581
19:57:023941,0.327296257185264
19:57:023941,0.33451048201187167
19:57:023941,0.33181269737901053
19:57:023941,0.35972440093566016
19:57:023941,0.3715104194579554
19:59:150646,0.3480514586677379
19:59:150646,0.32585590647801294
19:59:150646,0.3388739535763276
19:59:150646,0.3544646390341961
19:59:150646,0.36864710789812105
19:59:150646,0.39695733066248867
19:59:150646,0.3984530410179066
19:59:150646,0.3766742377896781
19:59:150646,0.3845586125245323
20:09:198804,0.4375458016696525
20:09:198804,0.43963564811184747
20:09:198804,0.4088357620084937
20:09:198804,0.3978197378798816
20:09:198804,0.4051655580255934
20:11:274052,0.3781464120767659
20:11:274052,0.38043831372094405
20:11:274052,0.37772220356677855
20:11:274052,0.3832620291562267
20:11:274052,0.3915646812587492
20:11:274052,0.3936294029957411
20:11:274052,0.38390219403261827
20:11:274052,0.38614076186791274
20:11:274052,0.3847725728940847
20:11:274052,0.3823920944729722
20:13:419398,0.3804708496805823
20:13:419398,0.37176461635970276
20:13:419398,0.3764579649756729
20:13:419398,0.37980913355277135
20:13:419398,0.3845232968503084
20:13:419398,0.3892746336914361
20:13:419398,0.3863288164035821
20:13:419398,0.38508344024728514
20:13:419398,0.37927988565137033
20:13:419398,0.37157684204392155
20:15:516867,0.37521238492824305
20:15:516867,0.36992101834287305
20:15:516867,0.36053582820292907
20:15:516867,0.35742018852495394
20:15:516867,0.3523445372591973
20:15:516867,0.352693478564841
20:15:516867,0.3528115576191996
20:15:516867,0.3486818825928687
20:15:516867,0.3540998379167552
20:15:516867,0.35447838392923026
20:17:639912,0.35466324451083264
20:17:639912,0.35426079061758226
20:17:639912,0.35155629196316895
20:17:639912,0.35999775689297425
20:17:639912,0.3524284578140844
20:17:639912,0.3496689752766361
20:17:639912,0.3522562436320644
20:17:639912,0.3552088011580311
20:17:639912,0.3487538509792742
20:17:639912,0.3252944048671076
20:19:744397,0.17863993568706976
20:19:744397,0.1568914211786273
20:19:744397,0.17606435548326682
20:19:744397,0.2012946730496566
20:19:744397,0.17102311840569595
20:19:744397,0.200577632335874
20:19:744397,0.21113076720270482
20:19:744397,0.20252219527406562
20:19:744397,0.18314251620242938
20:19:744397,0.26604791904488023
20:21:838741,0.2615523370599212
20:21:838741,0.2235428101142578
20:21:838741,0.19097360997555685
20:21:838741,0.19536947227423151
20:21:838741,0.23333694303796504
20:21:838741,0.188028835804014
20:21:838741,0.20686080101313992
20:21:838741,0.2097943865657349
20:21:838741,0.1791442154876101
20:21:838741,0.19435623657143355
20:23:975247,0.20955228988588326
20:23:975247,0.17990422774515147
20:23:975247,0.18004297795556273
20:23:975247,0.20669495512129035
20:23:975247,0.19476832694479906
20:23:975247,0.18950740980345698
20:23:975247,0.2200220269615832
20:23:975247,0.19947522119966254
20:23:975247,0.18648170461214447
20:23:975247,0.20456058360484403
20:26:045209,0.1927068774931392
20:26:045209,0.1939548480133332
20:26:045209,0.20036704974303737
20:26:045209,0.20125676297285394
20:26:045209,0.2024590352636369
20:26:045209,0.19339786798895134
20:26:045209,0.2020920572924778
20:26:045209,0.1879926989442688
20:26:045209,0.18957751430019837
20:26:045209,0.19662895387801976
20:28:169055,0.19292127848427398
20:28:169055,0.20571134405718494
20:28:169055,0.1593118245673829
20:28:169055,0.1751895412448069
20:28:169055,0.18206297985637426
20:28:169055,0.21118842489589992
20:28:169055,0.17896822927898715
20:28:169055,0.17699624055424584
20:28:169055,0.20261238573712473
20:28:169055,0.19812306158549264
20:30:290853,0.18290021036489243
20:30:290853,0.15361579879182014
20:30:290853,0.1769827608761492
20:30:290853,0.18026912608806805
20:30:290853,0.1520309031164191
20:30:290853,0.1698427644684753
20:30:290853,0.17549794461773682
20:30:290853,0.15916820270109394
20:30:290853,0.16050128139424885
20:30:290853,0.17436215161192314
20:32:419034,0.16536681885614574
20:32:419034,0.17083050434219874
